0.02277 0.00865
0.03033 0.00594
0.04199 0.00447
0.05594 0.00231
0.07597 0.00340
0.10219 0.00288
0.13745 0.00490
0.18667 0.00615
0.25350 0.00836
0.33773 0.01349
0.44996 0.02510
0.50468 0.12154
0.61106 0.01396
0.84586 0.00856
1.06409 0.01349
1.17088 0.08937
1.24004 0.00795
1.32589 0.08539
1.36448 0.02672
1.47297 0.01694
1.68400 0.01319
1.74967 0.01204
2.00034 0.01388
2.28692 0.01619
5.51266 0.01714
17.36865 0.01512
