0.02277 0.00759
0.03033 0.00543
0.04119 0.00394
0.05594 0.00064
0.07597 0.00228
0.10122 0.00159
0.13745 0.00256
0.18667 0.00231
0.25350 0.00495
0.34426 0.00799
0.44144 0.01461
0.50468 0.07707
0.59948 0.00033
0.84586 0.00360
1.06409 0.00755
1.17088 0.04361
1.24004 0.00108
1.33863 0.02672
1.36448 0.01478
1.47297 0.01003
1.68400 0.00457
1.74967 0.00738
2.00034 0.00636
2.28692 0.00340
5.51266 0.01038
17.36865 0.00916
